subscription_id,user_id,plan_type,start_date,end_date,status,created_at
S_000390,U_000258,Basic,2023-04-08,2023-06-07,canceled,2023-04-08
S_000391,U_000259,Basic,2024-07-11,,active,2024-07-11
S_000392,U_000259,Enterprise,2024-07-11,,active,2024-07-11
S_000393,U_000260,Pro,2024-05-28,,active,2024-05-28
S_000394,U_000260,Enterprise,2024-05-28,,active,2024-05-28
S_000395,U_000261,Basic,2022-05-04,2022-10-31,canceled,2022-05-04
S_000396,U_000262,Basic,2023-03-02,2023-09-28,active,2023-03-02
S_000397,U_000263,Pro,2022-06-16,2023-10-09,canceled,2022-06-16
S_000398,U_000264,Pro,2022-12-22,2023-07-20,canceled,2022-12-22
S_000399,U_000264,Pro,2023-08-05,2024-04-01,canceled,2023-08-05
S_000400,U_000265,Basic,2022-11-17,2023-11-12,canceled,2022-11-17
S_000401,U_000266,Basic,2024-07-11,2024-11-08,canceled,2024-07-11
S_000402,U_000267,Basic,2023-08-20,2024-04-16,canceled,2023-08-20
S_000403,U_000267,Basic,2024-04-22,2024-08-20,active,2024-04-22
S_000404,U_000268,Basic,2023-08-14,,active,2023-08-14
S_000405,U_000269,Basic,2022-05-26,2022-09-23,active,2022-05-26
S_000406,U_000270,Pro,2023-02-10,2024-04-05,canceled,2023-02-10
S_000407,U_000270,Pro,2024-04-20,,active,2024-04-20
S_000408,U_000271,Pro,2023-04-06,2023-09-03,canceled,2023-04-06
S_000409,U_000272,Basic,2022-10-19,2023-04-17,canceled,2022-10-19
S_000410,U_000273,Basic,2022-12-06,2023-03-06,canceled,2022-12-06
S_000411,U_000273,Pro,2023-03-15,2023-07-13,active,2023-03-15
S_000412,U_000274,Pro,2023-08-15,,active,2023-08-15
S_000413,U_000275,Pro,2024-08-17,,active,2024-08-17
S_000414,U_000276,Basic,2023-07-12,2024-01-08,canceled,2023-07-12
S_000415,U_000276,Pro,2024-01-24,,active,2024-01-24
S_000416,U_000277,Pro,2024-10-08,,active,2024-10-08
S_000417,U_000278,Basic,2022-03-23,2023-12-13,canceled,2022-03-23
S_000418,U_000278,Basic,2023-12-22,,active,2023-12-22
S_000419,U_000279,Pro,2023-05-28,2023-11-24,canceled,2023-05-28
S_000420,U_000280,Basic,2023-04-14,2024-08-06,canceled,2023-04-14
S_000421,U_000281,Basic,2022-02-12,2023-10-05,canceled,2022-02-12
S_000422,U_000282,Basic,2022-03-24,2023-07-17,canceled,2022-03-24
S_000423,U_000283,Pro,2024-11-28,,active,2024-11-28
S_000424,U_000283,Pro,2024-11-28,,active,2024-11-28
S_000425,U_000284,Enterprise,2023-01-07,2024-05-31,canceled,2023-01-07
S_000426,U_000285,Basic,2024-10-04,,active,2024-10-04
S_000427,U_000285,Enterprise,2024-10-04,,active,2024-10-04
S_000428,U_000286,Basic,2023-12-14,,active,2023-12-14
S_000429,U_000286,Enterprise,2023-12-14,,active,2023-12-14
S_000430,U_000287,Pro,2023-10-20,,active,2023-10-20
S_000431,U_000288,Basic,2023-11-07,,active,2023-11-07
S_000432,U_000288,Basic,2023-11-07,,active,2023-11-07
S_000433,U_000289,Pro,2023-08-14,2024-05-10,canceled,2023-08-14
S_000434,U_000290,Basic,2022-03-17,2022-08-14,canceled,2022-03-17
S_000435,U_000291,Pro,2023-10-07,2024-07-03,canceled,2023-10-07
S_000436,U_000291,Pro,2024-07-22,,active,2024-07-22
S_000437,U_000292,Basic,2022-08-26,2024-03-18,active,2022-08-26
S_000438,U_000292,Basic,2024-04-06,2024-11-02,canceled,2024-04-06
S_000439,U_000293,Basic,2022-01-03,2022-12-29,canceled,2022-01-03
S_000440,U_000293,Enterprise,2023-01-13,2024-06-06,canceled,2023-01-13
S_000441,U_000294,Basic,2024-04-26,,active,2024-04-26
S_000442,U_000294,Basic,2024-04-26,2024-10-23,active,2024-04-26
S_000443,U_000295,Basic,2024-11-27,,active,2024-11-27
S_000444,U_000296,Basic,2024-10-17,,active,2024-10-17
S_000445,U_000296,Pro,2024-10-17,,active,2024-10-17
S_000446,U_000297,Basic,2023-02-21,2023-04-22,active,2023-02-21
S_000447,U_000298,Basic,2022-09-26,2024-07-17,canceled,2022-09-26
S_000448,U_000298,Basic,2024-07-26,,active,2024-07-26
S_000449,U_000299,Basic,2024-09-19,,active,2024-09-19
S_000450,U_000300,Pro,2023-05-06,2024-10-27,canceled,2023-05-06
S_000451,U_000300,Basic,2024-11-09,,active,2024-11-09
S_000452,U_000301,Pro,2022-01-29,2023-04-24,canceled,2022-01-29
S_000453,U_000302,Basic,2022-07-10,2023-08-04,active,2022-07-10
S_000454,U_000302,Basic,2023-08-24,,active,2023-08-24
S_000455,U_000303,Enterprise,2024-08-03,,active,2024-08-03
S_000456,U_000304,Enterprise,2024-10-17,,active,2024-10-17
S_000457,U_000304,Basic,2024-10-17,2024-12-16,canceled,2024-10-17
S_000458,U_000305,Basic,2023-07-14,,active,2023-07-14
S_000459,U_000306,Basic,2024-08-25,,active,2024-08-25
S_000460,U_000307,Basic,2022-10-24,2024-02-16,active,2022-10-24
S_000461,U_000308,Basic,2024-11-06,,active,2024-11-06
S_000462,U_000308,Basic,2024-11-06,,active,2024-11-06
S_000463,U_000309,Enterprise,2023-07-20,2024-01-16,canceled,2023-07-20
S_000464,U_000310,Basic,2024-11-05,,active,2024-11-05
S_000465,U_000311,Pro,2023-08-03,2024-02-29,canceled,2023-08-03
S_000466,U_000311,Basic,2024-03-11,2024-11-06,active,2024-03-11
S_000467,U_000312,Basic,2024-09-29,,active,2024-09-29
S_000468,U_000313,Basic,2024-09-18,,active,2024-09-18
S_000469,U_000314,Pro,2024-02-12,,active,2024-02-12
S_000470,U_000315,Basic,2023-01-22,2024-02-16,canceled,2023-01-22
S_000471,U_000315,Basic,2024-03-09,,active,2024-03-09
S_000472,U_000316,Enterprise,2024-02-24,,active,2024-02-24
S_000473,U_000317,Basic,2022-03-31,2023-10-22,canceled,2022-03-31
S_000474,U_000317,Basic,2023-11-13,2024-10-08,active,2023-11-13
S_000475,U_000318,Pro,2024-02-20,,active,2024-02-20
S_000476,U_000318,Pro,2024-02-20,2024-07-19,active,2024-02-20
S_000477,U_000319,Basic,2024-10-11,2024-12-10,canceled,2024-10-11
S_000478,U_000320,Basic,2024-10-25,,active,2024-10-25
S_000479,U_000321,Pro,2022-07-25,2024-01-16,canceled,2022-07-25
S_000480,U_000322,Pro,2024-12-13,,active,2024-12-13
S_000481,U_000322,Basic,2024-12-13,,active,2024-12-13
S_000482,U_000323,Basic,2022-10-23,2024-03-16,active,2022-10-23
S_000483,U_000323,Enterprise,2024-04-01,,active,2024-04-01
S_000484,U_000324,Enterprise,2022-06-03,2024-03-24,canceled,2022-06-03
S_000485,U_000324,Basic,2024-04-21,,active,2024-04-21
S_000486,U_000325,Basic,2023-11-25,2024-09-20,active,2023-11-25
S_000487,U_000326,Pro,2022-06-14,2023-09-07,canceled,2022-06-14
S_000488,U_000326,Enterprise,2023-09-12,2024-12-05,canceled,2023-09-12
S_000489,U_000327,Pro,2024-02-18,,active,2024-02-18
S_000490,U_000328,Basic,2022-03-15,2023-11-05,active,2022-03-15
S_000491,U_000328,Basic,2023-11-17,,active,2023-11-17
S_000492,U_000329,Pro,2023-04-26,2024-06-19,active,2023-04-26
S_000493,U_000330,Basic,2022-07-05,2024-04-25,canceled,2022-07-05
S_000494,U_000330,Basic,2024-05-23,,active,2024-05-23
S_000495,U_000331,Basic,2022-07-25,2022-12-22,canceled,2022-07-25
S_000496,U_000332,Pro,2023-09-06,2024-10-30,active,2023-09-06
S_000497,U_000333,Pro,2023-10-27,2024-05-24,active,2023-10-27
S_000498,U_000333,Basic,2024-06-04,2024-08-03,canceled,2024-06-04
S_000499,U_000334,Basic,2024-01-05,,active,2024-01-05
S_000500,U_000335,Basic,2022-10-26,2022-12-25,canceled,2022-10-26
S_000501,U_000336,Pro,2024-04-23,,active,2024-04-23
S_000502,U_000336,Basic,2024-04-23,,active,2024-04-23
S_000503,U_000337,Basic,2022-12-15,2024-07-07,active,2022-12-15
S_000504,U_000338,Pro,2024-02-23,,active,2024-02-23
S_000505,U_000338,Basic,2024-02-23,2024-06-22,active,2024-02-23
S_000506,U_000339,Pro,2024-10-16,,active,2024-10-16
S_000507,U_000340,Basic,2023-04-21,,active,2023-04-21
S_000508,U_000341,Basic,2024-07-30,,active,2024-07-30
S_000509,U_000342,Pro,2024-08-10,2024-12-08,canceled,2024-08-10
S_000510,U_000342,Enterprise,2024-12-24,,active,2024-12-24
S_000511,U_000343,Basic,2022-11-20,2023-01-19,canceled,2022-11-20
S_000512,U_000343,Enterprise,2023-02-08,2023-06-08,canceled,2023-02-08
S_000513,U_000344,Pro,2023-12-09,,active,2023-12-09
S_000514,U_000344,Enterprise,2023-12-09,2024-07-06,canceled,2023-12-09
S_000515,U_000345,Pro,2024-05-18,,active,2024-05-18
S_000516,U_000346,Basic,2023-09-11,2024-09-05,active,2023-09-11
S_000517,U_000347,Basic,2024-09-16,,active,2024-09-16
S_000518,U_000348,Basic,2024-02-21,2024-04-21,canceled,2024-02-21
S_000519,U_000349,Basic,2023-08-29,2024-09-22,canceled,2023-08-29
S_000520,U_000350,Basic,2024-03-21,2024-12-16,canceled,2024-03-21
S_000521,U_000351,Basic,2022-04-11,2023-09-03,canceled,2022-04-11
S_000522,U_000352,Pro,2023-08-10,,active,2023-08-10
S_000523,U_000352,Basic,2023-08-10,2025-01-01,canceled,2023-08-10
S_000524,U_000353,Basic,2023-12-23,2024-08-19,canceled,2023-12-23
S_000525,U_000354,Enterprise,2023-05-29,2023-10-26,canceled,2023-05-29
S_000526,U_000354,Basic,2023-11-24,2024-06-21,canceled,2023-11-24
S_000527,U_000355,Basic,2022-03-22,2023-07-15,canceled,2022-03-22
S_000528,U_000355,Basic,2023-08-12,2024-08-06,canceled,2023-08-12
S_000529,U_000356,Basic,2022-03-10,2023-10-31,canceled,2022-03-10
S_000530,U_000356,Pro,2023-11-25,,active,2023-11-25
S_000531,U_000357,Pro,2022-09-27,2024-03-20,canceled,2022-09-27
S_000532,U_000358,Pro,2023-11-01,,active,2023-11-01
S_000533,U_000358,Enterprise,2023-11-01,,active,2023-11-01
S_000534,U_000359,Basic,2023-02-16,2023-07-16,canceled,2023-02-16
S_000535,U_000359,Basic,2023-07-31,2024-02-26,canceled,2023-07-31
S_000536,U_000360,Pro,2024-01-20,,active,2024-01-20
S_000537,U_000361,Pro,2023-07-13,2023-12-10,canceled,2023-07-13
S_000538,U_000362,Pro,2024-09-13,,active,2024-09-13
S_000539,U_000363,Basic,2022-08-24,2023-08-19,active,2022-08-24
S_000540,U_000363,Basic,2023-09-10,2024-08-05,canceled,2023-09-10
S_000541,U_000364,Basic,2022-10-16,2023-08-12,canceled,2022-10-16
S_000542,U_000365,Basic,2024-01-20,,active,2024-01-20
S_000543,U_000366,Pro,2022-01-29,2023-04-24,canceled,2022-01-29
S_000544,U_000366,Basic,2023-05-09,2023-08-07,active,2023-05-09
S_000545,U_000367,Enterprise,2022-09-11,2023-12-05,canceled,2022-09-11
S_000546,U_000368,Pro,2023-06-21,,active,2023-06-21
S_000547,U_000369,Basic,2024-01-31,2024-03-31,canceled,2024-01-31
S_000548,U_000369,Pro,2024-04-25,,active,2024-04-25
S_000549,U_000370,Enterprise,2024-08-23,,active,2024-08-23
S_000550,U_000371,Pro,2023-11-03,2024-12-27,canceled,2023-11-03
S_000551,U_000372,Basic,2022-05-10,2022-07-09,canceled,2022-05-10
S_000552,U_000373,Pro,2024-04-16,,active,2024-04-16
S_000553,U_000373,Basic,2024-04-16,,active,2024-04-16
S_000554,U_000374,Basic,2022-04-03,2023-03-29,canceled,2022-04-03
S_000555,U_000374,Basic,2023-04-04,,active,2023-04-04
S_000556,U_000375,Basic,2024-10-05,,active,2024-10-05
S_000557,U_000375,Enterprise,2024-10-05,,active,2024-10-05
S_000558,U_000376,Enterprise,2023-04-26,2023-09-23,canceled,2023-04-26
S_000559,U_000376,Pro,2023-09-29,2024-03-27,canceled,2023-09-29
S_000560,U_000377,Basic,2024-03-06,2024-07-04,canceled,2024-03-06
S_000561,U_000377,Basic,2024-08-03,,active,2024-08-03
S_000562,U_000378,Enterprise,2024-05-08,2024-08-06,canceled,2024-05-08
S_000563,U_000379,Basic,2024-04-29,,active,2024-04-29
S_000564,U_000380,Basic,2024-04-15,,active,2024-04-15
S_000565,U_000381,Basic,2024-01-29,2024-08-26,active,2024-01-29
S_000566,U_000381,Basic,2024-09-18,,active,2024-09-18
S_000567,U_000382,Pro,2024-06-29,,active,2024-06-29
S_000568,U_000382,Pro,2024-06-29,,active,2024-06-29
S_000569,U_000383,Pro,2022-07-23,2024-01-14,canceled,2022-07-23
S_000570,U_000383,Basic,2024-02-06,,active,2024-02-06
S_000571,U_000384,Basic,2024-01-05,,active,2024-01-05
S_000572,U_000384,Basic,2024-01-05,2024-10-31,canceled,2024-01-05
S_000573,U_000385,Basic,2023-07-20,2024-04-15,canceled,2023-07-20
S_000574,U_000386,Pro,2024-07-20,2024-11-17,active,2024-07-20
S_000575,U_000387,Basic,2022-02-13,2022-10-11,canceled,2022-02-13
S_000576,U_000388,Basic,2023-05-14,2024-05-08,canceled,2023-05-14
S_000577,U_000389,Pro,2023-02-25,2024-01-21,canceled,2023-02-25
S_000578,U_000389,Basic,2024-02-15,,active,2024-02-15
S_000579,U_000390,Enterprise,2023-03-01,2023-11-26,active,2023-03-01
S_000580,U_000391,Pro,2023-04-23,2024-10-14,canceled,2023-04-23
S_000581,U_000391,Basic,2024-10-31,,active,2024-10-31
S_000582,U_000392,Basic,2022-01-06,2022-12-02,active,2022-01-06
S_000583,U_000392,Pro,2022-12-25,2023-06-23,canceled,2022-12-25
S_000584,U_000393,Basic,2022-09-24,2024-01-17,canceled,2022-09-24
S_000585,U_000394,Pro,2022-12-24,2024-04-17,canceled,2022-12-24
S_000586,U_000394,Enterprise,2024-04-25,2024-08-23,canceled,2024-04-25
S_000587,U_000395,Basic,2022-09-27,2023-12-21,canceled,2022-09-27
S_000588,U_000396,Basic,2023-05-03,2023-09-30,canceled,2023-05-03
S_000589,U_000396,Pro,2023-10-17,,active,2023-10-17
S_000590,U_000397,Basic,2022-02-02,2023-03-29,canceled,2022-02-02
S_000591,U_000398,Basic,2022-04-18,2022-09-15,canceled,2022-04-18
S_000592,U_000398,Basic,2022-10-10,2023-03-09,canceled,2022-10-10
S_000593,U_000399,Basic,2024-12-13,,active,2024-12-13
S_000594,U_000400,Basic,2024-09-02,,active,2024-09-02
S_000595,U_000401,Pro,2024-11-17,,active,2024-11-17
S_000596,U_000402,Basic,2024-07-14,2024-12-11,canceled,2024-07-14
S_000597,U_000402,Basic,2025-01-07,,active,2025-01-07
S_000598,U_000403,Pro,2022-03-30,2023-04-24,canceled,2022-03-30
S_000599,U_000404,Pro,2024-07-27,2024-12-24,canceled,2024-07-27
S_000600,U_000404,Pro,2025-01-20,,active,2025-01-20
S_000601,U_000405,Basic,2024-09-07,,active,2024-09-07
S_000602,U_000406,Basic,2022-08-10,2023-08-05,active,2022-08-10
S_000603,U_000407,Pro,2022-05-31,2023-08-24,canceled,2022-05-31
S_000604,U_000408,Pro,2022-10-31,2023-05-29,canceled,2022-10-31
S_000605,U_000408,Basic,2023-06-03,2024-10-25,canceled,2023-06-03
S_000606,U_000409,Basic,2023-07-18,2023-10-16,active,2023-07-18
S_000607,U_000410,Pro,2023-10-28,,active,2023-10-28
S_000608,U_000410,Basic,2023-10-28,2024-04-25,canceled,2023-10-28
S_000609,U_000411,Pro,2024-12-22,,active,2024-12-22
S_000610,U_000411,Basic,2024-12-22,,active,2024-12-22
S_000611,U_000412,Pro,2024-11-01,,active,2024-11-01
S_000612,U_000412,Basic,2024-11-01,2024-12-31,active,2024-11-01
S_000613,U_000413,Pro,2022-07-23,2024-06-12,active,2022-07-23
S_000614,U_000413,Basic,2024-07-06,,active,2024-07-06
S_000615,U_000414,Basic,2023-03-17,2024-06-09,active,2023-03-17
S_000616,U_000415,Basic,2023-04-13,2023-06-12,canceled,2023-04-13
S_000617,U_000416,Basic,2024-07-17,2024-11-14,canceled,2024-07-17
S_000618,U_000416,Pro,2024-12-01,,active,2024-12-01
S_000619,U_000417,Enterprise,2022-07-14,2024-01-05,canceled,2022-07-14
S_000620,U_000417,Basic,2024-01-31,,active,2024-01-31
S_000621,U_000418,Basic,2023-10-03,2024-07-29,canceled,2023-10-03
S_000622,U_000418,Basic,2024-08-04,,active,2024-08-04
S_000623,U_000419,Pro,2022-11-09,2023-04-08,canceled,2022-11-09
S_000624,U_000419,Basic,2023-04-27,2024-05-21,canceled,2023-04-27
S_000625,U_000420,Enterprise,2022-07-06,2023-01-02,canceled,2022-07-06
S_000626,U_000420,Basic,2023-01-11,2023-12-07,canceled,2023-01-11
S_000627,U_000421,Basic,2024-06-03,,active,2024-06-03
S_000628,U_000422,Pro,2022-09-24,2022-11-23,canceled,2022-09-24
S_000629,U_000423,Pro,2023-11-07,2024-04-05,canceled,2023-11-07
S_000630,U_000423,Basic,2024-04-19,,active,2024-04-19
S_000631,U_000424,Basic,2023-12-26,2024-06-23,canceled,2023-12-26
S_000632,U_000425,Enterprise,2023-08-13,,active,2023-08-13
S_000633,U_000426,Basic,2023-12-22,2024-08-18,canceled,2023-12-22
S_000634,U_000426,Basic,2024-08-25,2024-11-23,canceled,2024-08-25
S_000635,U_000427,Pro,2024-11-05,,active,2024-11-05
S_000636,U_000428,Basic,2024-09-14,,active,2024-09-14
S_000637,U_000428,Pro,2024-09-14,,active,2024-09-14
S_000638,U_000429,Basic,2023-12-19,,active,2023-12-19
S_000639,U_000429,Pro,2023-12-19,2024-12-13,active,2023-12-19
S_000640,U_000430,Basic,2022-08-24,2023-11-17,canceled,2022-08-24
S_000641,U_000431,Basic,2023-04-09,2024-11-29,active,2023-04-09
S_000642,U_000431,Basic,2024-12-18,,active,2024-12-18
S_000643,U_000432,Basic,2022-02-23,2023-08-17,canceled,2022-02-23
S_000644,U_000432,Basic,2023-09-01,,active,2023-09-01
S_000645,U_000433,Basic,2022-03-01,2023-05-25,canceled,2022-03-01
S_000646,U_000433,Basic,2023-06-12,,active,2023-06-12
S_000647,U_000434,Enterprise,2023-09-25,2024-12-18,canceled,2023-09-25
S_000648,U_000435,Pro,2022-01-13,2023-09-05,canceled,2022-01-13
S_000649,U_000435,Pro,2023-09-14,,active,2023-09-14
S_000650,U_000436,Basic,2024-03-31,,active,2024-03-31
S_000651,U_000436,Basic,2024-03-31,,active,2024-03-31
S_000652,U_000437,Basic,2022-03-04,2023-08-26,canceled,2022-03-04
S_000653,U_000438,Basic,2023-03-17,,active,2023-03-17
S_000654,U_000439,Basic,2024-07-18,2024-12-15,active,2024-07-18
S_000655,U_000440,Pro,2024-01-28,2024-04-27,canceled,2024-01-28
S_000656,U_000440,Pro,2024-05-20,,active,2024-05-20
S_000657,U_000441,Pro,2022-06-23,2023-12-15,canceled,2022-06-23
S_000658,U_000442,Basic,2022-11-19,2024-10-09,canceled,2022-11-19
S_000659,U_000442,Basic,2024-10-18,,active,2024-10-18
S_000660,U_000443,Pro,2022-06-17,2024-03-08,canceled,2022-06-17
S_000661,U_000444,Basic,2024-05-18,,active,2024-05-18
S_000662,U_000445,Basic,2024-06-24,,active,2024-06-24
S_000663,U_000446,Basic,2023-03-18,2023-05-17,active,2023-03-18
S_000664,U_000447,Basic,2023-12-08,2024-05-06,canceled,2023-12-08
S_000665,U_000447,Enterprise,2024-05-26,,active,2024-05-26
S_000666,U_000448,Pro,2023-08-04,,active,2023-08-04
S_000667,U_000448,Basic,2023-08-04,,active,2023-08-04
S_000668,U_000449,Basic,2024-12-15,,active,2024-12-15
S_000669,U_000450,Basic,2023-03-28,,active,2023-03-28
S_000670,U_000451,Basic,2022-04-23,2024-04-12,canceled,2022-04-23
S_000671,U_000452,Basic,2023-09-10,,active,2023-09-10
S_000672,U_000452,Basic,2023-09-10,,active,2023-09-10
S_000673,U_000453,Basic,2023-06-08,2024-04-03,canceled,2023-06-08
S_000674,U_000453,Pro,2024-04-30,,active,2024-04-30
S_000675,U_000454,Pro,2022-09-03,2023-03-02,canceled,2022-09-03
S_000676,U_000454,Basic,2023-03-21,2024-05-14,canceled,2023-03-21
S_000677,U_000455,Pro,2024-05-31,,active,2024-05-31
S_000678,U_000456,Basic,2024-02-18,,active,2024-02-18
S_000679,U_000456,Enterprise,2024-02-18,,active,2024-02-18
S_000680,U_000457,Basic,2024-10-21,,active,2024-10-21
S_000681,U_000457,Basic,2024-10-21,,active,2024-10-21
S_000682,U_000458,Basic,2022-05-28,2024-05-17,canceled,2022-05-28
S_000683,U_000459,Basic,2024-06-12,2024-12-09,canceled,2024-06-12
S_000684,U_000460,Basic,2022-06-09,2022-12-06,canceled,2022-06-09
S_000685,U_000460,Pro,2023-01-04,2024-02-28,canceled,2023-01-04
S_000686,U_000461,Basic,2024-05-29,,active,2024-05-29
S_000687,U_000461,Pro,2024-05-29,2024-12-25,canceled,2024-05-29
S_000688,U_000462,Basic,2024-05-05,,active,2024-05-05
S_000689,U_000462,Basic,2024-05-05,,active,2024-05-05
S_000690,U_000463,Basic,2024-04-09,,active,2024-04-09
S_000691,U_000463,Basic,2024-04-09,2024-06-08,active,2024-04-09
S_000692,U_000464,Basic,2022-12-18,2023-05-17,canceled,2022-12-18
S_000693,U_000465,Basic,2024-01-12,2024-10-08,active,2024-01-12
S_000694,U_000465,Enterprise,2024-11-07,,active,2024-11-07
S_000695,U_000466,Pro,2022-08-05,2023-03-03,canceled,2022-08-05
S_000696,U_000467,Enterprise,2024-03-31,2024-06-29,canceled,2024-03-31
S_000697,U_000467,Basic,2024-07-07,2024-11-04,canceled,2024-07-07
S_000698,U_000468,Enterprise,2024-03-21,,active,2024-03-21
S_000699,U_000469,Pro,2023-03-30,2024-05-23,canceled,2023-03-30
S_000700,U_000470,Basic,2022-06-06,2023-10-29,canceled,2022-06-06
S_000701,U_000471,Basic,2024-12-22,,active,2024-12-22
S_000702,U_000472,Pro,2023-12-17,2024-08-13,canceled,2023-12-17
S_000703,U_000472,Pro,2024-08-18,,active,2024-08-18
S_000704,U_000473,Basic,2023-04-29,2023-10-26,active,2023-04-29
S_000705,U_000474,Basic,2023-06-09,2023-10-07,canceled,2023-06-09
S_000706,U_000474,Pro,2023-11-02,,active,2023-11-02
S_000707,U_000475,Basic,2022-11-10,2023-07-08,canceled,2022-11-10
S_000708,U_000475,Basic,2023-07-28,2024-08-21,canceled,2023-07-28
S_000709,U_000476,Pro,2024-10-08,,active,2024-10-08
S_000710,U_000477,Pro,2024-07-08,2024-11-05,canceled,2024-07-08
S_000711,U_000477,Pro,2024-11-14,,active,2024-11-14
S_000712,U_000478,Basic,2023-10-24,2024-07-20,canceled,2023-10-24
S_000713,U_000479,Basic,2024-06-19,,active,2024-06-19
S_000714,U_000479,Enterprise,2024-06-19,,active,2024-06-19
S_000715,U_000480,Pro,2024-06-24,2024-10-22,active,2024-06-24
S_000716,U_000480,Enterprise,2024-11-01,,active,2024-11-01
S_000717,U_000481,Pro,2022-04-26,2024-01-16,canceled,2022-04-26
S_000718,U_000482,Basic,2022-06-01,2022-10-29,canceled,2022-06-01
S_000719,U_000483,Basic,2024-07-14,,active,2024-07-14
S_000720,U_000484,Basic,2024-01-26,2024-04-25,canceled,2024-01-26
S_000721,U_000484,Pro,2024-05-17,,active,2024-05-17
S_000722,U_000485,Basic,2022-07-04,2022-11-01,active,2022-07-04
S_000723,U_000486,Basic,2024-11-04,,active,2024-11-04
S_000724,U_000487,Basic,2022-03-26,2023-12-16,active,2022-03-26
S_000725,U_000487,Basic,2024-01-07,2024-07-05,canceled,2024-01-07
S_000726,U_000488,Basic,2023-01-21,2024-07-14,canceled,2023-01-21
S_000727,U_000489,Basic,2024-09-01,,active,2024-09-01
S_000728,U_000489,Basic,2024-09-01,2024-11-30,canceled,2024-09-01
S_000729,U_000490,Basic,2022-05-07,2023-07-01,canceled,2022-05-07
S_000730,U_000491,Basic,2023-12-05,2024-03-04,canceled,2023-12-05
S_000731,U_000492,Basic,2022-12-20,2024-03-14,canceled,2022-12-20
S_000732,U_000493,Basic,2024-06-15,,active,2024-06-15
S_000733,U_000493,Enterprise,2024-06-15,,active,2024-06-15
S_000734,U_000494,Basic,2024-12-06,,active,2024-12-06
S_000735,U_000494,Enterprise,2024-12-06,,active,2024-12-06
S_000736,U_000495,Basic,2024-01-16,2024-03-16,canceled,2024-01-16
S_000737,U_000496,Enterprise,2024-03-04,2024-05-03,active,2024-03-04
S_000738,U_000497,Basic,2022-04-18,2022-10-15,canceled,2022-04-18
S_000739,U_000498,Basic,2023-11-07,,active,2023-11-07
S_000740,U_000499,Enterprise,2024-03-02,2024-08-29,canceled,2024-03-02
