payment_id,subscription_id,user_id,payment_date,amount,currency,payment_status,payment_method,invoice_period_start,invoice_period_end
P_000273,S_000026,U_000017,2023-09-26,350.0,ZAR,paid,card,2023-09-26,2023-10-26
P_000274,S_000026,U_000017,2023-10-26,0.0,ZAR,failed,card,2023-10-26,2023-11-25
P_000275,S_000026,U_000017,2023-11-25,0.0,ZAR,refunded,eft,2023-11-25,2023-12-25
P_000276,S_000026,U_000017,2023-12-25,350.0,ZAR,paid,paypal,2023-12-25,2024-01-24
P_000277,S_000026,U_000017,2024-01-24,350.0,ZAR,paid,eft,2024-01-24,2024-02-23
P_000278,S_000026,U_000017,2024-02-23,0.0,ZAR,refunded,card,2024-02-23,2024-03-24
P_000279,S_000026,U_000017,2024-03-24,350.0,ZAR,paid,paypal,2024-03-24,2024-04-23
P_000280,S_000026,U_000017,2024-04-23,350.0,ZAR,paid,eft,2024-04-23,2024-05-23
P_000281,S_000027,U_000018,2023-04-12,150.0,ZAR,paid,card,2023-04-12,2023-05-12
P_000282,S_000027,U_000018,2023-05-12,150.0,ZAR,paid,card,2023-05-12,2023-06-11
P_000283,S_000028,U_000019,2023-04-22,150.0,ZAR,paid,paypal,2023-04-22,2023-05-22
P_000284,S_000028,U_000019,2023-05-22,150.0,ZAR,paid,card,2023-05-22,2023-06-21
P_000285,S_000028,U_000019,2023-06-21,150.0,ZAR,paid,card,2023-06-21,2023-07-21
P_000286,S_000028,U_000019,2023-07-21,150.0,ZAR,paid,paypal,2023-07-21,2023-08-20
P_000287,S_000028,U_000019,2023-08-20,150.0,ZAR,paid,card,2023-08-20,2023-09-19
P_000288,S_000028,U_000019,2023-09-19,150.0,ZAR,paid,eft,2023-09-19,2023-10-19
P_000289,S_000028,U_000019,2023-10-19,150.0,ZAR,paid,card,2023-10-19,2023-11-18
P_000290,S_000028,U_000019,2023-11-18,150.0,ZAR,paid,eft,2023-11-18,2023-12-18
P_000291,S_000028,U_000019,2023-12-18,0.0,ZAR,refunded,paypal,2023-12-18,2024-01-17
P_000292,S_000028,U_000019,2024-01-17,150.0,ZAR,paid,card,2024-01-17,2024-02-16
P_000293,S_000028,U_000019,2024-02-16,150.0,ZAR,paid,card,2024-02-16,2024-03-17
P_000294,S_000028,U_000019,2024-03-17,150.0,ZAR,paid,paypal,2024-03-17,2024-04-16
P_000295,S_000028,U_000019,2024-04-16,150.0,ZAR,paid,paypal,2024-04-16,2024-05-16
P_000296,S_000028,U_000019,2024-05-16,150.0,ZAR,paid,card,2024-05-16,2024-06-15
P_000297,S_000029,U_000019,2024-07-11,350.0,ZAR,paid,card,2024-07-11,2024-08-10
P_000298,S_000029,U_000019,2024-08-10,350.0,ZAR,paid,card,2024-08-10,2024-09-09
P_000299,S_000029,U_000019,2024-09-09,350.0,ZAR,paid,card,2024-09-09,2024-10-09
P_000300,S_000029,U_000019,2024-10-09,350.0,ZAR,paid,eft,2024-10-09,2024-11-08
P_000301,S_000029,U_000019,2024-11-08,350.0,ZAR,paid,eft,2024-11-08,2024-12-08
P_000302,S_000029,U_000019,2024-12-08,0.0,ZAR,failed,card,2024-12-08,2025-01-07
P_000303,S_000030,U_000020,2023-07-24,150.0,ZAR,paid,paypal,2023-07-24,2023-08-23
P_000304,S_000030,U_000020,2023-08-23,150.0,ZAR,paid,card,2023-08-23,2023-09-22
P_000305,S_000030,U_000020,2023-09-22,150.0,ZAR,paid,eft,2023-09-22,2023-10-22
P_000306,S_000030,U_000020,2023-10-22,150.0,ZAR,paid,paypal,2023-10-22,2023-11-21
P_000307,S_000030,U_000020,2023-11-21,150.0,ZAR,paid,paypal,2023-11-21,2023-12-21
P_000308,S_000030,U_000020,2023-12-21,150.0,ZAR,paid,eft,2023-12-21,2024-01-20
P_000309,S_000030,U_000020,2024-01-20,150.0,ZAR,paid,card,2024-01-20,2024-02-19
P_000310,S_000030,U_000020,2024-02-19,150.0,ZAR,paid,eft,2024-02-19,2024-03-20
P_000311,S_000030,U_000020,2024-03-20,150.0,ZAR,paid,card,2024-03-20,2024-04-19
P_000312,S_000030,U_000020,2024-04-19,150.0,ZAR,paid,paypal,2024-04-19,2024-05-19
P_000313,S_000030,U_000020,2024-05-19,150.0,ZAR,paid,card,2024-05-19,2024-06-18
P_000314,S_000030,U_000020,2024-06-18,150.0,ZAR,paid,eft,2024-06-18,2024-07-18
P_000315,S_000030,U_000020,2024-07-18,150.0,ZAR,paid,eft,2024-07-18,2024-08-17
P_000316,S_000031,U_000020,2024-09-13,0.0,ZAR,failed,paypal,2024-09-13,2024-10-13
P_000317,S_000031,U_000020,2024-10-13,0.0,ZAR,failed,card,2024-10-13,2024-11-12
P_000318,S_000031,U_000020,2024-11-12,150.0,ZAR,paid,paypal,2024-11-12,2024-12-12
P_000319,S_000031,U_000020,2024-12-12,150.0,ZAR,paid,card,2024-12-12,2025-01-11
P_000320,S_000032,U_000021,2022-11-30,150.0,ZAR,paid,paypal,2022-11-30,2022-12-30
P_000321,S_000032,U_000021,2022-12-30,150.0,ZAR,paid,card,2022-12-30,2023-01-29
P_000322,S_000032,U_000021,2023-01-29,0.0,ZAR,failed,eft,2023-01-29,2023-02-28
P_000323,S_000033,U_000022,2023-03-06,150.0,ZAR,paid,paypal,2023-03-06,2023-04-05
P_000324,S_000033,U_000022,2023-04-05,150.0,ZAR,paid,eft,2023-04-05,2023-05-05
P_000325,S_000033,U_000022,2023-05-05,150.0,ZAR,paid,paypal,2023-05-05,2023-06-04
P_000326,S_000033,U_000022,2023-06-04,150.0,ZAR,paid,card,2023-06-04,2023-07-04
P_000327,S_000033,U_000022,2023-07-04,150.0,ZAR,paid,paypal,2023-07-04,2023-08-03
P_000328,S_000033,U_000022,2023-08-03,150.0,ZAR,paid,paypal,2023-08-03,2023-09-02
P_000329,S_000033,U_000022,2023-09-02,0.0,ZAR,failed,card,2023-09-02,2023-10-02
P_000330,S_000033,U_000022,2023-10-02,150.0,ZAR,paid,card,2023-10-02,2023-11-01
P_000331,S_000033,U_000022,2023-11-01,150.0,ZAR,paid,eft,2023-11-01,2023-12-01
P_000332,S_000033,U_000022,2023-12-01,0.0,ZAR,refunded,paypal,2023-12-01,2023-12-31
P_000333,S_000033,U_000022,2023-12-31,150.0,ZAR,paid,card,2023-12-31,2024-01-30
P_000334,S_000034,U_000023,2022-12-17,150.0,ZAR,paid,card,2022-12-17,2023-01-16
P_000335,S_000034,U_000023,2023-01-16,150.0,ZAR,paid,paypal,2023-01-16,2023-02-15
P_000336,S_000034,U_000023,2023-02-15,150.0,ZAR,paid,paypal,2023-02-15,2023-03-17
P_000337,S_000034,U_000023,2023-03-17,150.0,ZAR,paid,card,2023-03-17,2023-04-16
P_000338,S_000034,U_000023,2023-04-16,150.0,ZAR,paid,paypal,2023-04-16,2023-05-16
P_000339,S_000034,U_000023,2023-05-16,150.0,ZAR,paid,paypal,2023-05-16,2023-06-15
P_000340,S_000034,U_000023,2023-06-15,150.0,ZAR,paid,card,2023-06-15,2023-07-15
P_000341,S_000034,U_000023,2023-07-15,150.0,ZAR,paid,eft,2023-07-15,2023-08-14
P_000342,S_000034,U_000023,2023-08-14,150.0,ZAR,paid,card,2023-08-14,2023-09-13
P_000343,S_000034,U_000023,2023-09-13,150.0,ZAR,paid,eft,2023-09-13,2023-10-13
P_000344,S_000034,U_000023,2023-10-13,150.0,ZAR,paid,eft,2023-10-13,2023-11-12
P_000345,S_000034,U_000023,2023-11-12,0.0,ZAR,failed,eft,2023-11-12,2023-12-12
P_000346,S_000034,U_000023,2023-12-12,150.0,ZAR,paid,eft,2023-12-12,2024-01-11
P_000347,S_000034,U_000023,2024-01-11,150.0,ZAR,paid,card,2024-01-11,2024-02-10
P_000348,S_000035,U_000024,2022-12-01,900.0,ZAR,paid,eft,2022-12-01,2022-12-31
P_000349,S_000035,U_000024,2022-12-31,900.0,ZAR,paid,paypal,2022-12-31,2023-01-30
P_000350,S_000035,U_000024,2023-01-30,900.0,ZAR,paid,eft,2023-01-30,2023-03-01
P_000351,S_000035,U_000024,2023-03-01,900.0,ZAR,paid,eft,2023-03-01,2023-03-31
P_000352,S_000035,U_000024,2023-03-31,900.0,ZAR,paid,card,2023-03-31,2023-04-30
P_000353,S_000035,U_000024,2023-04-30,900.0,ZAR,paid,eft,2023-04-30,2023-05-30
P_000354,S_000035,U_000024,2023-05-30,0.0,ZAR,failed,paypal,2023-05-30,2023-06-29
P_000355,S_000035,U_000024,2023-06-29,900.0,ZAR,paid,paypal,2023-06-29,2023-07-29
P_000356,S_000036,U_000024,2023-08-16,150.0,ZAR,paid,eft,2023-08-16,2023-09-15
P_000357,S_000036,U_000024,2023-09-15,150.0,ZAR,paid,card,2023-09-15,2023-10-15
P_000358,S_000037,U_000025,2023-07-07,150.0,ZAR,paid,eft,2023-07-07,2023-08-06
P_000359,S_000037,U_000025,2023-08-06,150.0,ZAR,paid,card,2023-08-06,2023-09-05
P_000360,S_000037,U_000025,2023-09-05,150.0,ZAR,paid,eft,2023-09-05,2023-10-05
P_000361,S_000037,U_000025,2023-10-05,150.0,ZAR,paid,card,2023-10-05,2023-11-04
P_000362,S_000037,U_000025,2023-11-04,150.0,ZAR,paid,eft,2023-11-04,2023-12-04
P_000363,S_000038,U_000026,2023-10-27,350.0,ZAR,paid,eft,2023-10-27,2023-11-26
P_000364,S_000038,U_000026,2023-11-26,350.0,ZAR,paid,card,2023-11-26,2023-12-26
P_000365,S_000038,U_000026,2023-12-26,350.0,ZAR,paid,paypal,2023-12-26,2024-01-25
P_000366,S_000039,U_000027,2022-03-07,150.0,ZAR,paid,paypal,2022-03-07,2022-04-06
P_000367,S_000039,U_000027,2022-04-06,0.0,ZAR,failed,card,2022-04-06,2022-05-06
P_000368,S_000039,U_000027,2022-05-06,150.0,ZAR,paid,card,2022-05-06,2022-06-05
P_000369,S_000039,U_000027,2022-06-05,150.0,ZAR,paid,paypal,2022-06-05,2022-07-05
P_000370,S_000039,U_000027,2022-07-05,150.0,ZAR,paid,eft,2022-07-05,2022-08-04
P_000371,S_000039,U_000027,2022-08-04,150.0,ZAR,paid,paypal,2022-08-04,2022-09-03
P_000372,S_000039,U_000027,2022-09-03,150.0,ZAR,paid,paypal,2022-09-03,2022-10-03
P_000373,S_000039,U_000027,2022-10-03,150.0,ZAR,paid,eft,2022-10-03,2022-11-02
P_000374,S_000039,U_000027,2022-11-02,150.0,ZAR,paid,eft,2022-11-02,2022-12-02
P_000375,S_000039,U_000027,2022-12-02,150.0,ZAR,paid,eft,2022-12-02,2023-01-01
P_000376,S_000039,U_000027,2023-01-01,0.0,ZAR,failed,card,2023-01-01,2023-01-31
P_000377,S_000039,U_000027,2023-01-31,150.0,ZAR,paid,card,2023-01-31,2023-03-02
P_000378,S_000039,U_000027,2023-03-02,150.0,ZAR,paid,paypal,2023-03-02,2023-04-01
P_000379,S_000039,U_000027,2023-04-01,150.0,ZAR,paid,paypal,2023-04-01,2023-05-01
P_000380,S_000039,U_000027,2023-05-01,150.0,ZAR,paid,eft,2023-05-01,2023-05-31
P_000381,S_000039,U_000027,2023-05-31,150.0,ZAR,paid,eft,2023-05-31,2023-06-30
P_000382,S_000039,U_000027,2023-06-30,150.0,ZAR,paid,card,2023-06-30,2023-07-30
P_000383,S_000039,U_000027,2023-07-30,150.0,ZAR,paid,eft,2023-07-30,2023-08-29
P_000384,S_000039,U_000027,2023-08-29,150.0,ZAR,paid,eft,2023-08-29,2023-09-28
P_000385,S_000039,U_000027,2023-09-28,150.0,ZAR,paid,eft,2023-09-28,2023-10-28
P_000386,S_000039,U_000027,2023-10-28,150.0,ZAR,paid,eft,2023-10-28,2023-11-27
P_000387,S_000039,U_000027,2023-11-27,150.0,ZAR,paid,eft,2023-11-27,2023-12-27
P_000388,S_000040,U_000027,2024-01-07,900.0,ZAR,paid,eft,2024-01-07,2024-02-06
P_000389,S_000040,U_000027,2024-02-06,900.0,ZAR,paid,paypal,2024-02-06,2024-03-07
P_000390,S_000040,U_000027,2024-03-07,0.0,ZAR,failed,eft,2024-03-07,2024-04-06
P_000391,S_000040,U_000027,2024-04-06,900.0,ZAR,paid,eft,2024-04-06,2024-05-06
P_000392,S_000040,U_000027,2024-05-06,900.0,ZAR,paid,eft,2024-05-06,2024-06-05
P_000393,S_000040,U_000027,2024-06-05,900.0,ZAR,paid,eft,2024-06-05,2024-07-05
P_000394,S_000040,U_000027,2024-07-05,900.0,ZAR,paid,eft,2024-07-05,2024-08-04
P_000395,S_000040,U_000027,2024-08-04,900.0,ZAR,paid,card,2024-08-04,2024-09-03
P_000396,S_000040,U_000027,2024-09-03,900.0,ZAR,paid,card,2024-09-03,2024-10-03
P_000397,S_000040,U_000027,2024-10-03,900.0,ZAR,paid,eft,2024-10-03,2024-11-02
P_000398,S_000040,U_000027,2024-11-02,900.0,ZAR,paid,eft,2024-11-02,2024-12-02
P_000399,S_000040,U_000027,2024-12-02,900.0,ZAR,paid,card,2024-12-02,2025-01-01
P_000400,S_000041,U_000028,2023-07-03,150.0,ZAR,paid,eft,2023-07-03,2023-08-02
P_000401,S_000041,U_000028,2023-08-02,150.0,ZAR,paid,card,2023-08-02,2023-09-01
P_000402,S_000041,U_000028,2023-09-01,150.0,ZAR,paid,card,2023-09-01,2023-10-01
P_000403,S_000041,U_000028,2023-10-01,150.0,ZAR,paid,card,2023-10-01,2023-10-31
P_000404,S_000041,U_000028,2023-10-31,0.0,ZAR,failed,card,2023-10-31,2023-11-30
P_000405,S_000041,U_000028,2023-11-30,150.0,ZAR,paid,eft,2023-11-30,2023-12-30
P_000406,S_000041,U_000028,2023-12-30,150.0,ZAR,paid,paypal,2023-12-30,2024-01-29
P_000407,S_000041,U_000028,2024-01-29,150.0,ZAR,paid,card,2024-01-29,2024-02-28
P_000408,S_000042,U_000028,2024-03-14,150.0,ZAR,paid,card,2024-03-14,2024-04-13
P_000409,S_000042,U_000028,2024-04-13,150.0,ZAR,paid,card,2024-04-13,2024-05-13
P_000410,S_000042,U_000028,2024-05-13,150.0,ZAR,paid,card,2024-05-13,2024-06-12
P_000411,S_000042,U_000028,2024-06-12,150.0,ZAR,paid,card,2024-06-12,2024-07-12
P_000412,S_000042,U_000028,2024-07-12,150.0,ZAR,paid,paypal,2024-07-12,2024-08-11
P_000413,S_000042,U_000028,2024-08-11,0.0,ZAR,failed,card,2024-08-11,2024-09-10
P_000414,S_000042,U_000028,2024-09-10,0.0,ZAR,failed,eft,2024-09-10,2024-10-10
P_000415,S_000042,U_000028,2024-10-10,150.0,ZAR,paid,paypal,2024-10-10,2024-11-09
P_000416,S_000042,U_000028,2024-11-09,150.0,ZAR,paid,eft,2024-11-09,2024-12-09
P_000417,S_000042,U_000028,2024-12-09,150.0,ZAR,paid,card,2024-12-09,2025-01-08
P_000418,S_000043,U_000029,2023-10-07,150.0,ZAR,paid,card,2023-10-07,2023-11-06
P_000419,S_000043,U_000029,2023-11-06,150.0,ZAR,paid,card,2023-11-06,2023-12-06
P_000420,S_000043,U_000029,2023-12-06,150.0,ZAR,paid,card,2023-12-06,2024-01-05
P_000421,S_000043,U_000029,2024-01-05,0.0,ZAR,refunded,card,2024-01-05,2024-02-04
P_000422,S_000043,U_000029,2024-02-04,150.0,ZAR,paid,paypal,2024-02-04,2024-03-05
P_000423,S_000043,U_000029,2024-03-05,150.0,ZAR,paid,card,2024-03-05,2024-04-04
P_000424,S_000043,U_000029,2024-04-04,150.0,ZAR,paid,eft,2024-04-04,2024-05-04
P_000425,S_000043,U_000029,2024-05-04,150.0,ZAR,paid,card,2024-05-04,2024-06-03
P_000426,S_000044,U_000029,2024-06-10,350.0,ZAR,paid,card,2024-06-10,2024-07-10
P_000427,S_000044,U_000029,2024-07-10,350.0,ZAR,paid,card,2024-07-10,2024-08-09
P_000428,S_000044,U_000029,2024-08-09,350.0,ZAR,paid,card,2024-08-09,2024-09-08
P_000429,S_000044,U_000029,2024-09-08,350.0,ZAR,paid,card,2024-09-08,2024-10-08
P_000430,S_000044,U_000029,2024-10-08,350.0,ZAR,paid,card,2024-10-08,2024-11-07
P_000431,S_000044,U_000029,2024-11-07,350.0,ZAR,paid,eft,2024-11-07,2024-12-07
P_000432,S_000044,U_000029,2024-12-07,350.0,ZAR,paid,card,2024-12-07,2025-01-06
P_000433,S_000045,U_000030,2024-03-21,150.0,ZAR,paid,paypal,2024-03-21,2024-04-20
P_000434,S_000045,U_000030,2024-04-20,150.0,ZAR,paid,paypal,2024-04-20,2024-05-20
P_000435,S_000045,U_000030,2024-05-20,150.0,ZAR,paid,eft,2024-05-20,2024-06-19
P_000436,S_000045,U_000030,2024-06-19,150.0,ZAR,paid,eft,2024-06-19,2024-07-19
P_000437,S_000045,U_000030,2024-07-19,150.0,ZAR,paid,eft,2024-07-19,2024-08-18
P_000438,S_000045,U_000030,2024-08-18,150.0,ZAR,paid,paypal,2024-08-18,2024-09-17
P_000439,S_000045,U_000030,2024-09-17,150.0,ZAR,paid,paypal,2024-09-17,2024-10-17
P_000440,S_000045,U_000030,2024-10-17,150.0,ZAR,paid,paypal,2024-10-17,2024-11-16
P_000441,S_000046,U_000030,2024-12-15,150.0,ZAR,paid,eft,2024-12-15,2025-01-14
P_000442,S_000047,U_000031,2023-06-27,0.0,ZAR,refunded,eft,2023-06-27,2023-07-27
P_000443,S_000047,U_000031,2023-07-27,150.0,ZAR,paid,eft,2023-07-27,2023-08-26
P_000444,S_000047,U_000031,2023-08-26,150.0,ZAR,paid,paypal,2023-08-26,2023-09-25
P_000445,S_000047,U_000031,2023-09-25,150.0,ZAR,paid,card,2023-09-25,2023-10-25
P_000446,S_000047,U_000031,2023-10-25,150.0,ZAR,paid,eft,2023-10-25,2023-11-24
P_000447,S_000048,U_000032,2023-06-23,350.0,ZAR,paid,eft,2023-06-23,2023-07-23
P_000448,S_000048,U_000032,2023-07-23,350.0,ZAR,paid,card,2023-07-23,2023-08-22
P_000449,S_000048,U_000032,2023-08-22,350.0,ZAR,paid,card,2023-08-22,2023-09-21
P_000450,S_000048,U_000032,2023-09-21,350.0,ZAR,paid,eft,2023-09-21,2023-10-21
P_000451,S_000048,U_000032,2023-10-21,350.0,ZAR,paid,eft,2023-10-21,2023-11-20
P_000452,S_000048,U_000032,2023-11-20,350.0,ZAR,paid,paypal,2023-11-20,2023-12-20
P_000453,S_000048,U_000032,2023-12-20,350.0,ZAR,paid,eft,2023-12-20,2024-01-19
P_000454,S_000048,U_000032,2024-01-19,350.0,ZAR,paid,eft,2024-01-19,2024-02-18
P_000455,S_000048,U_000032,2024-02-18,350.0,ZAR,paid,eft,2024-02-18,2024-03-19
P_000456,S_000048,U_000032,2024-03-19,350.0,ZAR,paid,eft,2024-03-19,2024-04-18
P_000457,S_000048,U_000032,2024-04-18,350.0,ZAR,paid,paypal,2024-04-18,2024-05-18
P_000458,S_000048,U_000032,2024-05-18,350.0,ZAR,paid,eft,2024-05-18,2024-06-17
P_000459,S_000048,U_000032,2024-06-17,0.0,ZAR,failed,eft,2024-06-17,2024-07-17
P_000460,S_000048,U_000032,2024-07-17,350.0,ZAR,paid,paypal,2024-07-17,2024-08-16
P_000461,S_000048,U_000032,2024-08-16,350.0,ZAR,paid,card,2024-08-16,2024-09-15
P_000462,S_000048,U_000032,2024-09-15,0.0,ZAR,failed,paypal,2024-09-15,2024-10-15
P_000463,S_000048,U_000032,2024-10-15,350.0,ZAR,paid,eft,2024-10-15,2024-11-14
P_000464,S_000048,U_000032,2024-11-14,350.0,ZAR,paid,eft,2024-11-14,2024-12-14
P_000465,S_000048,U_000032,2024-12-14,350.0,ZAR,paid,eft,2024-12-14,2025-01-13
P_000466,S_000049,U_000032,2023-06-23,150.0,ZAR,paid,card,2023-06-23,2023-07-23
P_000467,S_000049,U_000032,2023-07-23,150.0,ZAR,paid,paypal,2023-07-23,2023-08-22
P_000468,S_000049,U_000032,2023-08-22,0.0,ZAR,failed,eft,2023-08-22,2023-09-21
P_000469,S_000049,U_000032,2023-09-21,150.0,ZAR,paid,card,2023-09-21,2023-10-21
P_000470,S_000049,U_000032,2023-10-21,150.0,ZAR,paid,card,2023-10-21,2023-11-20
P_000471,S_000049,U_000032,2023-11-20,150.0,ZAR,paid,paypal,2023-11-20,2023-12-20
P_000472,S_000049,U_000032,2023-12-20,150.0,ZAR,paid,eft,2023-12-20,2024-01-19
P_000473,S_000050,U_000033,2024-03-28,900.0,ZAR,paid,eft,2024-03-28,2024-04-27
P_000474,S_000050,U_000033,2024-04-27,900.0,ZAR,paid,paypal,2024-04-27,2024-05-27
P_000475,S_000050,U_000033,2024-05-27,900.0,ZAR,paid,card,2024-05-27,2024-06-26
P_000476,S_000050,U_000033,2024-06-26,900.0,ZAR,paid,card,2024-06-26,2024-07-26
P_000477,S_000050,U_000033,2024-07-26,900.0,ZAR,paid,eft,2024-07-26,2024-08-25
P_000478,S_000050,U_000033,2024-08-25,900.0,ZAR,paid,paypal,2024-08-25,2024-09-24
P_000479,S_000050,U_000033,2024-09-24,900.0,ZAR,paid,eft,2024-09-24,2024-10-24
P_000480,S_000050,U_000033,2024-10-24,900.0,ZAR,paid,paypal,2024-10-24,2024-11-23
P_000481,S_000050,U_000033,2024-11-23,900.0,ZAR,paid,paypal,2024-11-23,2024-12-23
P_000482,S_000050,U_000033,2024-12-23,900.0,ZAR,paid,eft,2024-12-23,2025-01-22
P_000483,S_000051,U_000033,2024-03-28,150.0,ZAR,paid,card,2024-03-28,2024-04-27
P_000484,S_000051,U_000033,2024-04-27,150.0,ZAR,paid,eft,2024-04-27,2024-05-27
P_000485,S_000051,U_000033,2024-05-27,150.0,ZAR,paid,eft,2024-05-27,2024-06-26
P_000486,S_000051,U_000033,2024-06-26,150.0,ZAR,paid,card,2024-06-26,2024-07-26
P_000487,S_000051,U_000033,2024-07-26,0.0,ZAR,failed,eft,2024-07-26,2024-08-25
P_000488,S_000051,U_000033,2024-08-25,150.0,ZAR,paid,paypal,2024-08-25,2024-09-24
P_000489,S_000051,U_000033,2024-09-24,150.0,ZAR,paid,paypal,2024-09-24,2024-10-24
P_000490,S_000051,U_000033,2024-10-24,150.0,ZAR,paid,eft,2024-10-24,2024-11-23
P_000491,S_000051,U_000033,2024-11-23,150.0,ZAR,paid,eft,2024-11-23,2024-12-23
P_000492,S_000051,U_000033,2024-12-23,150.0,ZAR,paid,eft,2024-12-23,2025-01-22
P_000493,S_000052,U_000034,2022-10-11,350.0,ZAR,paid,paypal,2022-10-11,2022-11-10
P_000494,S_000052,U_000034,2022-11-10,350.0,ZAR,paid,card,2022-11-10,2022-12-10
P_000495,S_000052,U_000034,2022-12-10,350.0,ZAR,paid,paypal,2022-12-10,2023-01-09
P_000496,S_000052,U_000034,2023-01-09,350.0,ZAR,paid,eft,2023-01-09,2023-02-08
P_000497,S_000052,U_000034,2023-02-08,350.0,ZAR,paid,card,2023-02-08,2023-03-10
P_000498,S_000052,U_000034,2023-03-10,350.0,ZAR,paid,paypal,2023-03-10,2023-04-09
P_000499,S_000052,U_000034,2023-04-09,350.0,ZAR,paid,paypal,2023-04-09,2023-05-09
P_000500,S_000052,U_000034,2023-05-09,350.0,ZAR,paid,card,2023-05-09,2023-06-08
P_000501,S_000052,U_000034,2023-06-08,350.0,ZAR,paid,card,2023-06-08,2023-07-08
P_000502,S_000052,U_000034,2023-07-08,350.0,ZAR,paid,eft,2023-07-08,2023-08-07
P_000503,S_000052,U_000034,2023-08-07,350.0,ZAR,paid,paypal,2023-08-07,2023-09-06
P_000504,S_000052,U_000034,2023-09-06,350.0,ZAR,paid,paypal,2023-09-06,2023-10-06
P_000505,S_000052,U_000034,2023-10-06,0.0,ZAR,failed,eft,2023-10-06,2023-11-05
P_000506,S_000052,U_000034,2023-11-05,350.0,ZAR,paid,card,2023-11-05,2023-12-05
P_000507,S_000052,U_000034,2023-12-05,0.0,ZAR,refunded,paypal,2023-12-05,2024-01-04
P_000508,S_000052,U_000034,2024-01-04,350.0,ZAR,paid,card,2024-01-04,2024-02-03
P_000509,S_000052,U_000034,2024-02-03,350.0,ZAR,paid,paypal,2024-02-03,2024-03-04
P_000510,S_000052,U_000034,2024-03-04,350.0,ZAR,paid,paypal,2024-03-04,2024-04-03
P_000511,S_000052,U_000034,2024-04-03,350.0,ZAR,paid,eft,2024-04-03,2024-05-03
P_000512,S_000052,U_000034,2024-05-03,350.0,ZAR,paid,eft,2024-05-03,2024-06-02
P_000513,S_000053,U_000035,2022-07-06,0.0,ZAR,failed,paypal,2022-07-06,2022-08-05
P_000514,S_000053,U_000035,2022-08-05,150.0,ZAR,paid,card,2022-08-05,2022-09-04
P_000515,S_000053,U_000035,2022-09-04,150.0,ZAR,paid,eft,2022-09-04,2022-10-04
P_000516,S_000053,U_000035,2022-10-04,150.0,ZAR,paid,card,2022-10-04,2022-11-03
P_000517,S_000053,U_000035,2022-11-03,150.0,ZAR,paid,eft,2022-11-03,2022-12-03
P_000518,S_000053,U_000035,2022-12-03,150.0,ZAR,paid,eft,2022-12-03,2023-01-02
P_000519,S_000053,U_000035,2023-01-02,150.0,ZAR,paid,card,2023-01-02,2023-02-01
P_000520,S_000053,U_000035,2023-02-01,150.0,ZAR,paid,card,2023-02-01,2023-03-03
P_000521,S_000053,U_000035,2023-03-03,0.0,ZAR,failed,eft,2023-03-03,2023-04-02
P_000522,S_000053,U_000035,2023-04-02,150.0,ZAR,paid,card,2023-04-02,2023-05-02
P_000523,S_000053,U_000035,2023-05-02,150.0,ZAR,paid,eft,2023-05-02,2023-06-01
P_000524,S_000053,U_000035,2023-06-01,150.0,ZAR,paid,eft,2023-06-01,2023-07-01
P_000525,S_000053,U_000035,2023-07-01,150.0,ZAR,paid,card,2023-07-01,2023-07-31
P_000526,S_000053,U_000035,2023-07-31,150.0,ZAR,paid,eft,2023-07-31,2023-08-30
P_000527,S_000053,U_000035,2023-08-30,150.0,ZAR,paid,eft,2023-08-30,2023-09-29
P_000528,S_000053,U_000035,2023-09-29,0.0,ZAR,failed,eft,2023-09-29,2023-10-29
P_000529,S_000053,U_000035,2023-10-29,150.0,ZAR,paid,eft,2023-10-29,2023-11-28
P_000530,S_000053,U_000035,2023-11-28,150.0,ZAR,paid,eft,2023-11-28,2023-12-28
P_000531,S_000053,U_000035,2023-12-28,150.0,ZAR,paid,paypal,2023-12-28,2024-01-27
P_000532,S_000053,U_000035,2024-01-27,150.0,ZAR,paid,card,2024-01-27,2024-02-26
P_000533,S_000053,U_000035,2024-02-26,150.0,ZAR,paid,paypal,2024-02-26,2024-03-27
P_000534,S_000053,U_000035,2024-03-27,150.0,ZAR,paid,eft,2024-03-27,2024-04-26
P_000535,S_000053,U_000035,2024-04-26,150.0,ZAR,paid,card,2024-04-26,2024-05-26
P_000536,S_000053,U_000035,2024-05-26,150.0,ZAR,paid,paypal,2024-05-26,2024-06-25
P_000537,S_000054,U_000036,2022-11-10,350.0,ZAR,paid,card,2022-11-10,2022-12-10
P_000538,S_000054,U_000036,2022-12-10,0.0,ZAR,refunded,paypal,2022-12-10,2023-01-09
P_000539,S_000054,U_000036,2023-01-09,350.0,ZAR,paid,paypal,2023-01-09,2023-02-08
P_000540,S_000054,U_000036,2023-02-08,350.0,ZAR,paid,eft,2023-02-08,2023-03-10
P_000541,S_000054,U_000036,2023-03-10,350.0,ZAR,paid,eft,2023-03-10,2023-04-09
P_000542,S_000055,U_000037,2022-05-11,0.0,ZAR,failed,card,2022-05-11,2022-06-10
P_000543,S_000055,U_000037,2022-06-10,350.0,ZAR,paid,card,2022-06-10,2022-07-10
P_000544,S_000055,U_000037,2022-07-10,0.0,ZAR,failed,card,2022-07-10,2022-08-09
P_000545,S_000055,U_000037,2022-08-09,350.0,ZAR,paid,eft,2022-08-09,2022-09-08
