user_id,event_date,event_type
U00031,2024-03-22,feature_use
U00031,2023-07-22,support_ticket
U00032,2024-12-05,support_ticket
U00032,2024-11-10,support_ticket
U00032,2024-12-25,feature_use
U00032,2024-12-10,feature_use
U00032,2024-12-05,support_ticket
U00032,2024-12-29,login
U00032,2024-12-14,login
U00032,2024-11-10,feature_use
U00032,2024-12-24,feature_use
U00032,2024-11-17,support_ticket
U00032,2024-12-14,feature_use
U00032,2024-12-01,support_ticket
U00032,2024-11-29,feature_use
U00032,2024-11-13,support_ticket
U00032,2024-12-21,login
U00032,2024-12-03,support_ticket
U00032,2024-12-01,login
U00032,2024-12-09,feature_use
U00032,2024-12-21,login
U00032,2024-11-21,support_ticket
U00032,2024-11-12,feature_use
U00032,2024-12-22,login
U00032,2024-11-29,support_ticket
U00032,2024-12-04,login
U00032,2024-12-20,support_ticket
U00032,2024-12-02,feature_use
U00033,2024-12-29,support_ticket
U00033,2024-12-01,support_ticket
U00033,2024-11-15,login
U00033,2024-11-05,login
U00033,2024-11-04,support_ticket
U00033,2024-12-10,login
U00033,2024-12-04,feature_use
U00033,2024-11-07,support_ticket
U00033,2024-12-14,feature_use
U00033,2024-12-04,support_ticket
U00034,2024-12-29,login
U00034,2022-05-22,feature_use
U00034,2022-06-11,feature_use
U00034,2024-06-29,support_ticket
U00034,2022-05-28,feature_use
U00034,2022-08-14,login
U00034,2024-07-19,support_ticket
U00034,2024-02-27,support_ticket
U00034,2023-07-28,support_ticket
U00034,2024-09-22,support_ticket
U00034,2022-09-14,support_ticket
U00034,2023-11-29,login
U00034,2024-11-17,login
U00034,2022-05-22,support_ticket
U00034,2022-09-06,feature_use
U00034,2024-02-13,login
U00034,2023-08-10,support_ticket
U00034,2022-05-31,login
U00034,2024-04-02,support_ticket
U00034,2022-08-26,login
U00034,2022-10-08,support_ticket
U00034,2022-06-05,feature_use
U00034,2024-08-02,login
U00034,2023-07-26,support_ticket
U00034,2022-10-06,support_ticket
U00034,2022-06-19,login
U00034,2022-08-09,feature_use
U00034,2023-12-15,support_ticket
U00034,2022-11-26,login
U00034,2024-07-16,login
U00034,2023-06-25,feature_use
U00034,2024-07-23,support_ticket
U00034,2024-03-09,feature_use
U00035,2023-08-03,support_ticket
U00035,2024-11-11,support_ticket
U00035,2023-08-20,feature_use
U00035,2023-11-06,login
U00035,2024-11-29,login
U00035,2024-03-10,login
U00035,2023-08-03,feature_use
U00035,2023-08-24,feature_use
U00035,2023-09-21,support_ticket
U00035,2024-04-14,support_ticket
U00035,2023-09-17,feature_use
U00035,2023-12-07,support_ticket
U00035,2023-05-13,login
U00035,2023-07-13,support_ticket
U00035,2024-12-19,feature_use
U00035,2023-09-10,login
U00035,2024-08-12,login
U00035,2023-04-08,login
U00035,2023-10-02,login
U00035,2024-11-29,feature_use
U00035,2024-06-01,support_ticket
U00035,2024-08-01,support_ticket
U00035,2023-08-09,login
U00035,2023-08-26,support_ticket
U00035,2024-01-04,support_ticket
U00036,2024-06-29,login
U00036,2023-03-01,support_ticket
U00036,2022-05-25,support_ticket
U00036,2023-03-12,support_ticket
U00036,2024-12-26,support_ticket
U00036,2022-09-05,support_ticket
U00036,2023-11-15,feature_use
U00036,2024-07-13,login
U00036,2023-07-04,login
U00036,2022-11-04,support_ticket
U00036,2022-09-20,support_ticket
U00036,2024-03-19,support_ticket
U00036,2023-06-01,feature_use
U00036,2023-05-09,feature_use
U00036,2022-06-25,login
U00036,2022-10-25,login
U00036,2024-11-04,feature_use
U00036,2023-03-05,login
U00036,2022-06-05,login
U00036,2024-03-23,feature_use
U00036,2023-05-12,feature_use
U00036,2023-08-05,feature_use
U00036,2024-09-22,login
U00036,2022-10-08,support_ticket
U00036,2022-06-24,support_ticket
U00036,2023-03-04,login
U00036,2022-05-07,feature_use
U00036,2022-11-01,login
U00036,2023-07-03,support_ticket
U00036,2024-09-04,support_ticket
U00036,2024-01-05,feature_use
U00036,2023-04-20,support_ticket
U00036,2024-01-05,login
U00037,2023-09-05,login
U00037,2023-01-15,login
U00037,2024-10-31,feature_use
U00037,2023-04-29,feature_use
U00037,2023-05-20,login
U00037,2024-02-01,support_ticket
U00037,2024-02-15,login
U00037,2023-12-27,login
U00037,2023-05-16,support_ticket
U00037,2024-01-15,login
U00037,2023-11-07,feature_use
U00037,2023-02-23,feature_use
U00038,2024-09-07,feature_use
U00038,2024-03-06,login
U00038,2024-04-08,login
U00038,2023-11-05,support_ticket
U00038,2024-08-06,login
U00038,2024-03-11,login
U00038,2023-12-15,feature_use
U00038,2024-06-10,feature_use
U00038,2024-01-15,feature_use
U00038,2024-02-09,feature_use
U00038,2024-08-24,login
U00038,2024-11-27,support_ticket
U00038,2024-08-28,login
U00038,2024-08-10,support_ticket
U00038,2024-12-30,login
U00038,2023-12-03,feature_use
U00038,2024-12-31,support_ticket
U00039,2024-03-06,support_ticket
U00039,2024-11-24,feature_use
U00039,2024-05-09,login
U00039,2024-10-09,support_ticket
U00039,2024-04-06,login
U00039,2024-06-28,feature_use
U00039,2024-03-12,support_ticket
U00039,2023-12-28,support_ticket
U00039,2023-08-03,feature_use
U00039,2023-09-12,login
U00039,2024-11-21,support_ticket
U00039,2024-12-26,login
U00039,2024-10-06,support_ticket
U00039,2024-09-04,feature_use
U00039,2023-11-06,feature_use
U00039,2024-12-17,login
U00039,2023-10-22,support_ticket
U00039,2023-08-10,support_ticket
U00039,2024-09-17,login
U00039,2023-12-11,feature_use
U00039,2024-05-26,login
U00039,2023-10-29,login
U00039,2024-12-01,support_ticket
U00039,2024-06-05,login
U00039,2024-11-10,support_ticket
U00039,2023-08-22,feature_use
U00039,2024-11-14,login
U00039,2024-09-16,login
U00039,2024-08-11,support_ticket
U00039,2024-11-15,support_ticket
U00039,2023-07-30,support_ticket
U00039,2023-10-09,feature_use
U00039,2024-07-03,support_ticket
U00039,2023-08-31,feature_use
U00039,2024-10-07,feature_use
U00039,2024-02-26,support_ticket
U00040,2023-08-31,support_ticket
U00040,2022-02-02,support_ticket
U00040,2023-10-28,login
U00040,2022-05-28,feature_use
U00040,2023-10-31,feature_use
U00040,2022-01-04,feature_use
U00040,2023-11-02,login
U00040,2024-11-30,support_ticket
U00040,2022-02-27,support_ticket
U00040,2022-12-06,login
U00041,2024-06-25,support_ticket
U00041,2024-04-22,support_ticket
U00041,2024-10-25,support_ticket
U00041,2024-12-17,support_ticket
U00041,2024-06-10,support_ticket
U00041,2024-06-18,feature_use
U00041,2024-08-22,feature_use
U00041,2024-11-07,support_ticket
U00041,2024-09-27,feature_use
U00041,2024-03-22,login
U00041,2024-09-01,feature_use
U00041,2024-10-12,feature_use
U00041,2024-11-06,support_ticket
U00041,2024-04-26,feature_use
U00041,2024-11-22,support_ticket
U00041,2024-11-22,feature_use
U00041,2024-10-12,support_ticket
U00041,2024-08-30,support_ticket
U00041,2024-03-28,login
U00041,2024-10-15,login
U00041,2024-04-05,feature_use
U00041,2024-05-25,feature_use
U00041,2024-04-03,login
U00041,2024-05-18,feature_use
U00041,2024-04-21,support_ticket
U00041,2024-05-09,feature_use
U00042,2024-07-25,support_ticket
U00042,2024-04-23,feature_use
U00042,2024-11-11,support_ticket
U00042,2024-06-18,feature_use
U00042,2024-10-06,feature_use
U00042,2024-11-25,support_ticket
U00042,2024-04-22,feature_use
U00042,2024-07-17,login
U00042,2024-04-23,login
U00042,2024-09-30,feature_use
U00042,2024-10-04,support_ticket
U00042,2024-09-26,feature_use
U00042,2024-11-25,feature_use
U00042,2024-09-14,support_ticket
U00043,2024-02-05,login
U00043,2023-12-20,login
U00043,2024-08-05,feature_use
U00043,2024-01-18,login
U00043,2023-08-27,feature_use
U00043,2024-01-14,feature_use
U00043,2023-09-15,support_ticket
U00043,2023-09-09,support_ticket
U00043,2024-09-27,feature_use
U00043,2023-10-01,login
U00043,2023-09-02,login
U00043,2023-11-27,login
U00043,2023-05-10,feature_use
U00044,2022-06-27,feature_use
U00044,2023-03-28,feature_use
U00044,2022-10-23,login
U00044,2024-12-05,support_ticket
U00044,2021-12-21,support_ticket
U00044,2023-07-22,feature_use
U00044,2022-08-09,feature_use
U00044,2024-04-16,support_ticket
U00044,2022-09-08,support_ticket
U00044,2023-06-20,login
U00044,2021-12-01,feature_use
U00044,2024-07-29,login
U00044,2024-05-06,feature_use
U00044,2022-08-26,login
U00044,2024-11-02,support_ticket
U00044,2023-08-20,support_ticket
U00044,2023-06-08,feature_use
U00044,2023-05-27,support_ticket
U00044,2022-08-08,support_ticket
U00044,2024-04-03,feature_use
U00044,2022-05-29,support_ticket
U00044,2024-06-17,login
U00044,2022-07-23,support_ticket
U00044,2024-11-12,login
U00044,2023-07-03,login
U00044,2024-01-11,support_ticket
U00044,2023-01-05,feature_use
U00044,2023-10-12,login
U00044,2023-08-10,login
U00044,2022-11-14,support_ticket
U00044,2024-09-23,login
U00044,2023-05-03,login
U00044,2021-11-26,login
U00044,2024-10-17,feature_use
U00044,2022-04-07,support_ticket
U00044,2023-12-27,login
U00044,2024-07-11,feature_use
U00044,2024-08-23,login
U00044,2023-10-20,feature_use
U00044,2022-08-09,support_ticket
U00044,2024-03-04,feature_use
U00045,2023-08-08,login
U00045,2023-02-08,feature_use
U00045,2023-06-25,feature_use
U00045,2024-01-04,support_ticket
U00045,2022-01-01,login
U00045,2024-01-01,support_ticket
U00045,2023-11-04,feature_use
U00045,2023-02-17,login
U00045,2023-11-21,support_ticket
U00045,2023-11-01,login
U00045,2024-10-20,support_ticket
U00045,2021-12-29,login
U00045,2022-09-04,feature_use
U00045,2024-03-04,support_ticket
U00045,2023-05-23,login
U00045,2024-10-27,feature_use
U00045,2022-01-03,login
U00045,2023-10-22,support_ticket
U00045,2023-01-16,feature_use
U00045,2022-06-29,support_ticket
U00045,2024-02-07,support_ticket
U00045,2024-09-11,login
U00045,2022-08-18,login
U00045,2023-08-26,feature_use
U00045,2024-08-13,feature_use
U00045,2021-09-30,feature_use
U00045,2024-10-16,feature_use
U00045,2024-04-12,support_ticket
U00045,2024-02-10,login
U00046,2021-11-15,login
U00046,2023-05-01,feature_use
U00046,2024-07-04,login
U00046,2023-06-22,feature_use
U00046,2022-11-12,feature_use
U00046,2023-03-26,login
U00047,2024-02-22,feature_use
U00047,2023-07-22,support_ticket
U00047,2024-05-19,support_ticket
U00047,2024-09-18,support_ticket
U00047,2024-08-03,feature_use
U00047,2024-09-13,support_ticket
U00047,2023-09-14,feature_use
U00047,2024-10-20,support_ticket
U00047,2024-12-24,login
U00047,2024-02-04,login
U00047,2024-12-30,login
U00047,2023-10-11,feature_use
U00048,2023-07-16,feature_use
U00048,2023-08-14,login
U00048,2023-12-04,feature_use
U00048,2024-05-02,support_ticket
U00048,2024-02-27,login
U00048,2023-12-21,feature_use
U00048,2024-08-23,support_ticket
U00048,2023-05-17,support_ticket
U00048,2023-09-14,support_ticket
U00048,2023-09-03,login
U00048,2024-11-02,login
U00048,2024-09-06,feature_use
U00048,2024-01-17,support_ticket
U00048,2024-01-02,feature_use
U00048,2024-03-05,login
U00048,2024-08-28,support_ticket
U00048,2024-02-23,login
U00048,2023-03-13,login
U00048,2024-08-11,feature_use
U00048,2024-03-15,feature_use
U00048,2024-04-24,feature_use
U00048,2023-08-13,login
U00048,2023-10-09,login
U00048,2024-07-27,login
U00048,2023-09-08,support_ticket
U00048,2024-11-17,support_ticket
U00048,2024-08-19,support_ticket
U00048,2024-09-14,support_ticket
U00048,2023-06-24,feature_use
U00048,2024-06-13,login
U00048,2023-06-27,login
U00048,2023-03-17,feature_use
U00048,2024-02-19,feature_use
U00048,2024-03-05,login
U00049,2024-11-14,support_ticket
U00049,2024-05-10,feature_use
U00049,2023-11-13,support_ticket
U00049,2024-01-19,login
U00049,2024-09-01,login
U00049,2023-12-08,login
U00049,2024-10-28,support_ticket
U00049,2023-10-28,support_ticket
U00049,2023-12-11,feature_use
U00049,2023-10-20,login
U00049,2023-10-22,login
U00049,2024-03-21,support_ticket
U00049,2024-09-10,login
U00049,2023-09-25,login
U00049,2024-09-16,feature_use
U00049,2024-09-07,feature_use
U00049,2023-09-07,login
U00049,2023-10-11,login
U00049,2024-09-26,support_ticket
U00049,2024-05-05,support_ticket
U00049,2023-09-16,feature_use
U00049,2023-10-16,feature_use
U00049,2023-09-08,login
U00049,2024-01-18,support_ticket
U00049,2023-08-22,login
U00049,2024-09-20,login
U00049,2024-11-30,support_ticket
U00049,2023-11-30,support_ticket
U00049,2024-11-20,login
U00049,2023-11-19,support_ticket
U00049,2024-02-12,login
U00049,2023-10-02,login
U00049,2024-10-23,support_ticket
U00050,2024-11-30,feature_use
U00050,2024-08-06,login
U00050,2024-10-21,support_ticket
U00050,2024-12-17,login
U00050,2024-10-23,support_ticket
U00050,2024-03-13,login
U00050,2024-11-30,login
U00050,2024-11-04,login
U00050,2024-05-16,feature_use
U00050,2024-05-05,support_ticket
U00050,2024-02-10,support_ticket
U00050,2024-03-29,login
U00050,2024-10-23,support_ticket
U00050,2024-10-08,feature_use
U00050,2024-12-05,login
U00050,2024-09-20,support_ticket
U00050,2024-04-02,login
U00050,2024-08-07,feature_use
U00050,2024-09-12,login
U00050,2024-10-28,login
U00050,2024-09-03,login
U00050,2024-07-17,login
U00051,2022-04-05,support_ticket
U00051,2022-05-28,feature_use
U00051,2023-09-01,support_ticket
U00051,2023-04-05,support_ticket
U00051,2021-11-14,login
U00051,2023-06-25,feature_use
U00051,2022-04-16,feature_use
U00051,2023-03-26,feature_use
U00051,2023-05-23,support_ticket
U00051,2024-02-18,login
U00051,2024-09-30,feature_use
U00051,2023-04-10,feature_use
U00051,2022-09-13,login
U00051,2024-04-23,support_ticket
U00051,2023-09-14,login
U00051,2021-09-18,support_ticket
U00051,2024-05-25,support_ticket
U00051,2022-03-26,feature_use
U00051,2024-02-06,support_ticket
U00051,2022-02-13,login
U00051,2022-06-12,feature_use
U00051,2023-11-21,support_ticket
U00051,2024-12-14,login
U00051,2022-08-03,login
U00051,2023-09-06,login
U00051,2023-07-17,login
U00051,2024-12-23,feature_use
U00051,2022-05-01,login
U00051,2024-01-09,support_ticket
U00051,2024-06-10,feature_use
U00051,2024-11-26,support_ticket
U00051,2023-03-05,support_ticket
U00051,2023-11-20,feature_use
U00051,2024-04-23,support_ticket
U00052,2024-11-16,feature_use
U00052,2024-12-13,feature_use
U00052,2024-09-11,feature_use
U00052,2024-09-01,login
U00052,2024-10-08,feature_use
U00052,2024-12-10,login
U00052,2024-09-08,login
U00052,2024-08-30,support_ticket
U00052,2024-08-18,login
U00052,2024-12-10,support_ticket
U00052,2024-08-11,login
U00052,2024-11-10,support_ticket
U00052,2024-10-27,login
U00052,2024-10-21,support_ticket
U00052,2024-08-29,login
U00052,2024-12-16,feature_use
U00052,2024-12-02,login
U00052,2024-10-19,support_ticket
U00052,2024-12-10,feature_use
U00052,2024-12-12,feature_use
U00052,2024-12-21,feature_use
U00052,2024-12-21,support_ticket
U00052,2024-08-09,login
U00052,2024-11-23,login
U00052,2024-11-11,feature_use
U00052,2024-10-24,feature_use
U00052,2024-11-26,feature_use
U00052,2024-08-14,login
U00052,2024-09-19,support_ticket
U00052,2024-10-21,support_ticket
U00052,2024-09-16,feature_use
U00052,2024-11-23,login
U00052,2024-10-23,support_ticket
U00052,2024-11-12,feature_use
U00052,2024-09-02,support_ticket
U00052,2024-12-08,support_ticket
U00052,2024-12-24,support_ticket
U00052,2024-12-21,support_ticket
U00052,2024-12-03,feature_use
U00052,2024-12-26,login
U00052,2024-12-12,login
U00052,2024-11-13,feature_use
U00052,2024-12-09,support_ticket
U00053,2024-05-17,support_ticket
U00053,2023-08-21,feature_use
U00053,2023-07-19,login
U00053,2022-09-22,support_ticket
U00053,2022-10-10,login
U00053,2024-12-29,feature_use
U00053,2023-08-17,support_ticket
U00053,2024-04-13,login
U00053,2024-10-16,support_ticket
U00053,2023-08-09,feature_use
U00053,2022-12-02,feature_use
U00053,2023-08-13,feature_use
U00053,2023-10-20,feature_use
U00053,2022-10-21,support_ticket
U00053,2023-05-02,login
U00053,2023-04-22,support_ticket
U00053,2023-07-10,support_ticket
U00053,2022-11-19,support_ticket
U00053,2022-10-31,feature_use
U00053,2022-12-20,feature_use
U00053,2023-02-14,login
U00053,2024-02-27,feature_use
U00053,2022-10-02,feature_use
U00053,2024-06-28,feature_use
U00053,2024-03-28,support_ticket
U00053,2023-10-30,feature_use
U00053,2022-09-14,support_ticket
U00053,2023-12-18,support_ticket
U00053,2022-09-16,feature_use
U00054,2024-08-21,feature_use
U00054,2023-10-27,feature_use
U00054,2023-10-29,support_ticket
U00054,2024-02-14,feature_use
U00054,2024-12-08,support_ticket
U00054,2024-06-30,login
U00054,2024-05-20,feature_use
U00054,2024-10-07,login
U00054,2024-12-08,support_ticket
U00054,2023-10-04,support_ticket
U00054,2024-02-23,feature_use
U00054,2024-04-15,login
U00054,2024-05-18,support_ticket
U00054,2024-09-02,login
U00054,2023-10-21,support_ticket
U00054,2023-10-24,support_ticket
U00054,2024-06-27,feature_use
U00054,2023-09-25,support_ticket
U00054,2024-11-16,feature_use
U00054,2024-02-18,feature_use
U00054,2023-10-05,support_ticket
U00054,2024-05-23,support_ticket
U00054,2024-05-21,feature_use
U00054,2024-06-03,login
U00054,2024-09-15,feature_use
U00054,2024-04-01,support_ticket
U00054,2024-12-27,feature_use
U00054,2024-01-19,login
U00054,2024-12-28,login
U00055,2023-11-17,login
U00055,2024-04-30,support_ticket
U00055,2023-10-15,feature_use
U00055,2024-04-07,support_ticket
U00055,2024-09-29,support_ticket
U00055,2024-11-13,feature_use
U00055,2024-01-24,support_ticket
U00055,2024-03-26,login
U00055,2023-12-10,login
U00055,2023-07-02,feature_use
U00055,2022-11-22,login
U00055,2022-11-25,support_ticket
U00055,2024-05-25,feature_use
U00055,2024-11-04,feature_use
U00055,2023-08-18,feature_use
U00055,2024-11-20,login
U00055,2024-04-03,login
